Transaction ID,Date,Time,Type,Name,Emoji,Category,Amount,Currency,Local amount,Local currency,Notes and #tags,Address,Receipt,Description,Category split,Money Out,Money In
tx_0000AjeywYjRZ1IWD0hNRJ,06/07/2024,16:58:39,Card payment,Caffè Nero,☕,Eating out,-6.36,GBP,-7.50,EUR,,Athinon 180,,CAFFE NERO FINIKOUDES  LARNACA       CYP,,-6.36,
tx_0000Ajf78xQsLxGQevJSL3,06/07/2024,18:30:32,Card payment,Gyr Evontas Ellada,🍴,Eating out,-15.22,GBP,-17.95,EUR,,6 Grigori Afxentiou,,GYR EVONTAS ELLADA     LARNACA       CYP,,-15.22,
tx_0000Ajf7REs0G8F4uQb2X3,06/07/2024,18:33:50,Card payment,Gyr Evontas Ellada,🍴,Eating out,-0.68,GBP,-0.80,EUR,,6 Grigori Afxentiou,,GYR EVONTAS ELLADA     LARNACA       CYP,,-0.68,
tx_0000AjgVqpe1GII5B36mp8,07/07/2024,10:42:06,Card payment,Euro Pharmacy,💊,General,-13.55,GBP,-15.98,EUR,,PROTARA AVENUE 13,,EURO PHARMACY          FAMAGUSTA     CYP,,-13.55,
tx_0000AjgVxfxreM69BNeccb,07/07/2024,10:43:20,Card payment,Chris Express,📰,Groceries,-0.85,GBP,-1.00,EUR,,PROTARA 11,,CHRIS EXPRESS          FAMAGUSTA     CYP,,-0.85,
tx_0000AjgoI03qRKBPC6fOYE,07/07/2024,14:08:42,Card payment,Ocean Basket (agia Nap,🍽,Eating out,-38.16,GBP,-44.99,EUR,,"1st October, Ayia Napa No. 15",,OCEAN BASKET (AGIA NAP AMMOCHOSTOS   CYP,,-38.16,
tx_0000Ajh3v8cS3LxXcsbG6N,07/07/2024,17:03:51,Card payment,Enjoy Kiosk Finikoudes,📰,Groceries,-1.19,GBP,-1.40,EUR,,4 Athenon,,ENJOY KIOSK FINIKOUDES LARNACA       CYP,,-1.19,
tx_0000AjhNMFjdbQdvKlZqGv,07/07/2024,20:41:39,Card payment,Jiovanis Mini Market,🍎,Shopping,-4.58,GBP,-5.40,EUR,,79 Athinon Avenue,,Jiovanis Mini Market   Larnaka       CYP,,-4.58,
tx_0000AjhNklfcWIN6PNxcGI,07/07/2024,20:46:04,Card payment,Jiovanis Mini Market,🍎,Shopping,-3.99,GBP,-4.70,EUR,,79 Athinon Avenue,,Jiovanis Mini Market   Larnaka       CYP,,-3.99,
tx_0000AjhtFeDNO21E0n4H3K,08/07/2024,02:39:01,Card payment,Food Village Lca Airpo,🍽,Eating out,-8.23,GBP,-9.70,EUR,,Larnaca Airport,,FOOD VILLAGE LCA AIRPO LARNACA       CYP,,-8.23,
tx_0000Ajkwu6krZpaeDKNDn7,09/07/2024,14:04:04,Card payment,Bath Potters Supplies,🧱,Shopping,20.44,GBP,20.44,GBP,,18 Forth Avenue,,BATH POTTERS SUPPLIES\18 FORTH AVENUE\RADSTOCK\BA3 4XE   GBRGBR,,,20.44
tx_0000Ajl6Z7dY6N3aDK5nkX,09/07/2024,15:52:20,Flex,,,Transfers,484.02,GBP,484.02,GBP,"Early payment towards VFS Global, Cu Convenience and 23 more",,,Flex,,,484.02
tx_0000Ak3jzUzpGiJFp3sVPN,18/07/2024,15:38:54,Card payment,H V Kingsley 3,🍎,Groceries,-2.20,GBP,-2.20,GBP,,5 Paul Street,,PPOINT_*H V Kingsley 3 London        GBR,,-2.20,
tx_0000AkCrv4tiuLiEadz9Dl,23/07/2024,01:20:08,Card payment,Airbnb,🏡,Holidays,155.79,GBP,155.79,GBP,Booking reference HM9PYXTY3Q\34,,,AIRBNB * HM9PYXTY3Q\34 Dover St 5th Floor\203-318-1111\W1S 4NG   GBRGBR,,,155.79
tx_0000AkCrvSfiW4Lg2QJ3LN,23/07/2024,01:20:12,Flex,,,General,-155.79,GBP,-155.79,GBP,Returned from Flex for Airbnb,,,Flex,,-155.79,
tx_0000AkFuuN7SYdFm7ibaXx,24/07/2024,12:37:45,Card payment,Airbnb,🏡,Holidays,157.67,GBP,157.67,GBP,Booking reference HM2AXNX399\34,,,AIRBNB * HM2AXNX399\34 Dover St 5th Floor\203-318-1111\W1S 4NG   GBRGBR,,,157.67
tx_0000AkFuumm5AkB5fEvwQN,24/07/2024,12:37:50,Flex,,,General,-157.67,GBP,-157.67,GBP,Returned from Flex for Airbnb,,,Flex,,-157.67,
tx_0000AkRNtqFvmFw32APDlJ,30/07/2024,01:24:26,Card payment,Airbnb,🏡,Holidays,325.35,GBP,325.35,GBP,Booking reference HM9CMRJQYE\34,,,AIRBNB * HM9CMRJQYE\34 Dover St 5th Floor\203-318-1111\W1S 4NG   GBRGBR,,,325.35
tx_0000AkRNuE2HMfM80QlXkn,30/07/2024,01:24:30,Flex,,,General,-325.35,GBP,-325.35,GBP,Returned from Flex for Airbnb,,,Flex,,-325.35,
tx_0000AkTsD5TumN4CiyG6Xh,31/07/2024,06:13:29,Flex,,,Transfers,2.20,GBP,2.20,GBP,Early payment towards H V Kingsley 3,,,Flex,,,2.20
tx_0000AkcbJWgmaMVpwpBx9F,04/08/2024,11:16:34,Card payment,Richlands Convenience Store,🍎,Groceries,-4.27,GBP,-4.27,GBP,,Dynes Road,,KEMSING PREMIER        SEVENOAKS     GBR,,-4.27,
tx_0000AkcbfztMgqYvn9HYkj,04/08/2024,11:20:38,Card payment,Kemsing News+Wine,🍎,Groceries,-5.98,GBP,-5.98,GBP,,Dynes Road,,Kemsing News+Wine      Sevenoaks     GBR,,-5.98,
tx_0000AkfD7GBqHtaCMvtwSw,05/08/2024,17:29:34,Card payment,Buy2Save International Supermarket,📰,Groceries,-72.11,GBP,-72.11,GBP,,26 Golders Green Road,,BUY 2 SAVE (GG) LTD    LONDON        GBR,,-72.11,
tx_0000AklWxDW8XA0lZBRzWM,08/08/2024,18:40:07,Card payment,Cu Convenience,🍎,Groceries,-1.99,GBP,-1.99,GBP,,347 Archway Road,,PPOINT_*CU CONVENIENCE London        GBR,,-1.99,
tx_0000AknpjPhmi3w7HwSOTx,09/08/2024,21:19:56,Card payment,Tianfu,🐮,Groceries,-7.49,GBP,-7.49,GBP,,14 Gerrard Street,,Tianfu                 London        GBR,,-7.49,
tx_0000AkrEYrcJfslZbbk41p,11/08/2024,12:42:17,Card payment,clr*hartleyandnoble.co,,Shopping,-149.99,GBP,-149.99,GBP,,16 Leyland Trading Estate,,CLR*hartleyandnoble.co Higham Ferrer GBR,,-149.99,
tx_0000AkrVVRvyPAZc2sS3qT,11/08/2024,15:52:09,Card payment,Ls The Wells Tavern,🍽,Eating out,-6.40,GBP,-6.40,GBP,,30 Well Walk,,LS The Wells Tavern    London        GBR,,-6.40,
tx_0000Al1Xz87Kn4iy9Uzm9x,16/08/2024,12:07:03,Card payment,Human Forest,🚗,Transport,-5.00,GBP,-5.00,GBP,,"160 Ebury Street, Kilmuir House Flat 17",,HUMAN FOREST           +442081577491 GBR,,-5.00,
tx_0000Al1Y5tHQLyl2A7wFYf,16/08/2024,12:08:16,Card payment,Human Forest,🚗,Transport,5.00,GBP,5.00,GBP,,"160 Ebury Street, Kilmuir House Flat 17",,HUMAN FOREST           +442081577491 GBR,,,5.00
tx_0000Al1ZNjWTT9doBgWTHl,16/08/2024,12:22:42,Card payment,Human Forest,🚗,Transport,-1.90,GBP,-1.90,GBP,,"160 Ebury Street, Kilmuir House Flat 17",,HUMAN FOREST           +442081577491 GBR,,-1.90,
tx_0000Al21IFFBPp05mgqPkv,16/08/2024,17:35:27,Card payment,Sally Lunn’s House,🍽,Eating out,-58.74,GBP,-58.74,GBP,,4 North Parade Passage,,VMS Sally Lunns House  BATH          GBR,,-58.74,
tx_0000Al5pBpCUuQpjWELo9J,18/08/2024,13:38:40,Card payment,Same Same But Differen,🍽,Eating out,-17.16,GBP,-17.16,GBP,,Bartlett Street,,Same Same But Differen Bath          GBR,,-17.16,
tx_0000AlGXd0AyY8tKj8l5rl,23/08/2024,17:43:43,Card payment,Buy2Save International Supermarket,📰,Groceries,-92.81,GBP,-92.81,GBP,,26 Golders Green Road,,BUY 2 SAVE (GG) LTD    LONDON        GBR,,-92.81,
tx_0000AlGXlMpeCPoj6mCKhd,23/08/2024,17:45:14,Card payment,Buy2Save International Supermarket,📰,Groceries,-3.94,GBP,-3.94,GBP,,26 Golders Green Road,,BUY 2 SAVE (GG) LTD    LONDON        GBR,,-3.94,
tx_0000AlL1MHLDFeD0dA50ev,25/08/2024,21:35:41,Card payment,Harts of Stur,🏠,Shopping,-187.20,GBP,-187.20,GBP,,,,HART & SONS  DORSET  L Sturminster N GBR,,-187.20,
tx_0000AlQO90Ah2uroEn1RHp,28/08/2024,11:44:15,Card payment,G Kaye & J Waldren T/a,,General,-110.00,GBP,-110.00,GBP,,17 Park Road,,G KAYE & J WALDREN T/A LONDON N8     GBR,,-110.00,
tx_0000AlSwVBGSGipQdv1oAb,29/08/2024,17:18:58,Card payment,Co-op,🍏,Groceries,-4.50,GBP,-4.50,GBP,,54 Benwell Road,,CO-OP GROUP FOOD       LONDON        GBR,,-4.50,
tx_0000AlT5M0PAAsAYuZWVSE,29/08/2024,18:58:09,Card payment,Butterandcrust,🍎,Groceries,-20.04,GBP,-20.04,GBP,,,,BUTTERANDCRUST         LONDON        GBR,,-20.04,
tx_0000AlVIUwefAot0OTHVyr,30/08/2024,20:34:51,Flex,,,Transfers,744.52,GBP,744.52,GBP,Extra payment,,,Flex,,,744.52
tx_0000AlWDzXJZ8H8Tj3ax1d,31/08/2024,07:19:04,Card payment,Amazon,📦,Shopping,-3.99,GBP,-3.99,GBP,,,,AMZNMktplace           amazon.co.uk  GBR,,-3.99,
tx_0000AlYcsDulkV7aeJsOyP,01/09/2024,11:07:18,Card payment,The Mount Vineyard,🍷,Eating out,-11.47,GBP,-11.47,GBP,,Church Street,,MOUNT VINEYARD (BAR &    GREAT BRITA GBR,,-11.47,
tx_0000AlaPnzfBsn8l1k5N1F,02/09/2024,07:50:17,Card payment,Transport for London,🚆,Transport,-9.90,GBP,-9.90,GBP,"Travel charge for Monday, 2 Sep","Windsor House, 42-50 Victoria Street",,TfL Travel Charge      TFL.gov.uk/CP GBR,,-9.90,
tx_0000AlalltqkiyAT5TfjTY,02/09/2024,11:56:25,Card payment,M&S,🛍 ,Shopping,-8.20,GBP,-8.20,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-8.20,
tx_0000AleVhDhQfvVZurWpyU,04/09/2024,07:15:08,Card payment,Lime Pass Fzy2,🚗,Transport,-36.99,GBP,-36.99,GBP,,Hays Galleria 1 Hays Lane,,LIME*PASS FZY2         LONDON        GBR,,-36.99,
tx_0000Am6YyvCPwAAltsRoWH,17/09/2024,20:03:52,Card payment,Amazon,📦,Shopping,-7.25,GBP,-7.25,GBP,,"1 Principal Place, Worship Str",,Amazon.co.uk           AMAZON.CO.UK  GBR,,-7.25,
tx_0000AmCANQbPV6pSOinMC9,20/09/2024,12:56:27,Card payment,M&S,🛍 ,Shopping,-5.25,GBP,-5.25,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-5.25,
tx_0000AmCVpXjGhAZzME80Yb,20/09/2024,16:56:50,Card payment,Lime Pass Fzy2,🚗,Transport,-36.99,GBP,-36.99,GBP,,,,LIME*PASS FZY2         +448008085223 GBR,,-36.99,
tx_0000AmDuFe6wBNSobb3Nps,21/09/2024,09:05:11,Card payment,Pret,☕,Eating out,-18.60,GBP,-18.60,GBP,,81 Piccadilly,,PRET A MANGER          LONDON        GBR,,-18.60,
tx_0000AmEQy8syJxmRCgm6AT,21/09/2024,15:11:47,Card payment,Connolly Retail Ltd,👕,Shopping,-20.00,GBP,-20.00,GBP,,,,CONNOLLY RETAIL LTD    LONDON        GBR,,-20.00,
tx_0000AmGUNeCRimR0fLK7qz,22/09/2024,14:59:26,Card payment,Waitrose & Partners,🍏,Groceries,-1.10,GBP,-1.10,GBP,,98/101 Marylebone High Street,,WAITROSE               LONDON        GBR,,-1.10,
tx_0000AmIK2U91IidTk8ibU9,23/09/2024,12:12:59,Card payment,J And R Kiosk,🍎,Groceries,-1.30,GBP,-1.30,GBP,,"1 Booking Office, Chancery Lane",,J and R Kiosk          London        GBR,,-1.30,
tx_0000AmODh32dRN9fDbouDR,26/09/2024,08:30:08,Flex,,,Transfers,161.04,GBP,161.04,GBP,Extra payment,,,Flex,,,161.04
tx_0000AmZdBIupcVrkbirn3C,01/10/2024,20:37:33,Card payment,Sp Piedaterre Venice,👞,Shopping,-128.90,GBP,-154.50,EUR,,San Polo 60,,SP PIEDATERRE VENICE   +390418506574 ITA,,-128.90,
tx_0000Amb2ENcvFjV1Jr7jzG,02/10/2024,12:52:57,Card payment,M&S,🛍 ,Shopping,-3.20,GBP,-3.20,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-3.20,
tx_0000AmfjwCtVaenePczzwf,04/10/2024,19:21:32,Card payment,M&S,🛍 ,Shopping,-35.70,GBP,-35.70,GBP,,126-138 Muswell Hill Broadway,,MARKS&SPENCER PLC SACA MUSWELL HILL  GBR,,-35.70,
tx_0000AmizTmqL2GyKnqDLOb,06/10/2024,08:59:49,Card payment,Jolene Hornsey Roa,🍞,Groceries,-7.40,GBP,-7.40,GBP,,60 Durham Road,,SQ *JOLENE HORNSEY ROA London        GBR,,-7.40,
tx_0000AmlNHxf5lykXeSstv7,07/10/2024,12:36:01,Card payment,M&S,🛍 ,Shopping,-12.95,GBP,-12.95,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-12.95,
tx_0000AmpGBjjSjAeiXiebnl,09/10/2024,09:35:18,Card payment,Etsy,🛍,Shopping,-45.49,GBP,-45.49,GBP,,,,Etsy.com*additiveworks London        GBR,,-45.49,
tx_0000AmqGeJqcEtM8X9c2yn,09/10/2024,21:15:11,Card payment,Lime Pass Fzy2,🚗,Transport,-36.99,GBP,-36.99,GBP,,,,LIME*PASS FZY2         +448008085223 GBR,,-36.99,
tx_0000AmrVdtMiOOmh0slJbN,10/10/2024,11:37:53,Card payment,M&S,🛍 ,Shopping,-10.75,GBP,-10.75,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-10.75,
tx_0000AmrfyoKBKQnNVD7rDF,10/10/2024,13:33:43,Card payment,Robert Dyas High Holbo,🛠,Shopping,-40.95,GBP,-40.95,GBP,,4 High Holborn,,ROBERT DYAS HIGH HOLBO LONDON        GBR,,-40.95,
tx_0000Ams1Pf3C10mQNY4Awj,10/10/2024,17:33:53,Card payment,Loon Fung | 龍鳳行,🇨🇳,Groceries,-3.05,GBP,-3.05,GBP,,42-44 Gerrard Street,,LOON FUNG SUPERMKT     LONDON W1D    GBR,,-3.05,
tx_0000An4eH006ytGHgzQZEI,16/10/2024,19:45:51,Card payment,Lime Pass Fzy2,🚗,Transport,-36.99,GBP,-36.99,GBP,,,,LIME*PASS FZY2         +448008085223 GBR,,-36.99,
tx_0000An63U24BIvEAeVy2xV,17/10/2024,12:03:02,Card payment,M&S,🛍 ,Shopping,-3.90,GBP,-3.90,GBP,,Heron House 323-324 High Holborn,,MARKS&SPENCER PLC SF   CHANCERY LANE GBR,,-3.90,
tx_0000An6ft5LA48vpETYJtZ,17/10/2024,19:13:21,Card payment,Waitrose & Partners,🍏,Groceries,-5.60,GBP,-5.60,GBP,,35-39 The Broadway,,WAITROSE               LONDON        GBR,,-5.60,
tx_0000An8ZhJCsTRztH8RLer,18/10/2024,17:13:25,Card payment,M&S,🛍 ,Shopping,-14.50,GBP,-14.50,GBP,,71 Crouch End Hill,,MARKS&SPENCER PLC SF   CROUCH END    GBR,,-14.50,
tx_0000An9ylA9Uly8obAV8M5,19/10/2024,09:28:57,Card payment,GAIL's Bakery,🍞,Eating out,-7.80,GBP,-7.80,GBP,,48 the Broadway,,GAILS - CROUCH END     LONDON        GBR,,-7.80,
tx_0000AnA4yjMpkpiM4LPIoL,19/10/2024,10:38:38,Card payment,Clocktower Greens,🍎,Groceries,-0.99,GBP,-0.99,GBP,,52 The Broadway,,CLOCKTOWER GREENS      LONDON        GBR,,-0.99,
tx_0000AnAeOnCzaltiqMLXqk,19/10/2024,17:15:31,Card payment,Crouch End Greens Ltd,🍎,Groceries,-2.99,GBP,-2.99,GBP,,59b Park Road,,Crouch End Greens LTD  London        GBR,,-2.99,
tx_0000AnEqi4yZjVpVGuNGiH,21/10/2024,17:52:19,Card payment,Old Bell Tavern,🍺,Entertainment,-34.96,GBP,-34.96,GBP,,95 Greater,,Old Bell Tavern        LONDON        GBR,,-34.96,
tx_0000AnF1st45SQmRkUcHT7,21/10/2024,19:57:31,Card payment,Old Bell Tavern,🍺,Entertainment,-33.44,GBP,-33.44,GBP,,95 Greater,,Old Bell Tavern        LONDON        GBR,,-33.44,
tx_0000AnI7OHVFjIJUt00pCk,23/10/2024,07:43:21,Card payment,Jolene Hornsey Roa,🍞,Groceries,-11.30,GBP,-11.30,GBP,,60 Durham Road,,SQ *JOLENE HORNSEY ROA London        GBR,,-11.30,
tx_0000AnIuQX9PQ0Dq0chiiZ,23/10/2024,16:52:48,Card payment,Boots,💊,Personal care,-11.55,GBP,-11.55,GBP,,385-389 Oxford St,,BOOTS 0707             SEDLEY PLACE  GBR,,-11.55,
tx_0000AnKlSPHd85PB20rfGb,24/10/2024,14:21:43,Card payment,Cursor,💻,Entertainment,-15.47,GBP,-20.00,USD,,,,"CURSOR, AI POWERED IDE +18314259504  USA",,-15.47,
tx_0000AnKwacpFlKB6utYI9i,24/10/2024,16:26:28,Flex,,,Transfers,-1.95,GBP,-1.95,GBP,Money moved from Flex,,,Flex,,-1.95,
tx_0000AnKwacqfg3JQzIDQMj,24/10/2024,16:26:28,Flex,,,Transfers,-65.00,GBP,-65.00,GBP,Money moved from Flex,,,Flex,,-65.00,
tx_0000AnKwtBtI86xzJ0cK6G,24/10/2024,16:29:49,Flex,,,Transfers,-0.30,GBP,-0.30,GBP,Money moved from Flex,,,Flex,,-0.30,
tx_0000AnKwtBv41Voo9hqAcr,24/10/2024,16:29:49,Flex,,,Transfers,-10.00,GBP,-10.00,GBP,Money moved from Flex,,,Flex,,-10.00,
